index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
86,Tajikistan,6786,45,56,-1,5483,52,1247,-1,711,6,-1,-1,9545147,Asia,1407,170449,
87,French Guiana,6509,116,34,-1,3932,114,2543,25,21774,114,12013,40185,298939,South America,46,8792,25
88,Madagascar,6467,378,54,1,3108,157,3305,86,233,2,31774,1146,27714729,Africa,4286,513236,872
89,Guinea,6430,71,39,-1,5233,221,1158,24,489,3,14407,1096,13144392,Africa,2044,337036,912
90,Gabon,6315,194,46,-1,3865,201,2404,11,2835,21,57095,25631,2227542,Africa,353,48425,39
91,Mauritania,5710,51,151,1,3153,160,2406,7,1227,32,13842,2974,4653691,Africa,815,30819,336
92,Luxembourg,5409,124,111,-1,4333,58,965,4,8636,177,325741,520048,626367,Europe,116,5643,2
93,Djibouti,5003,10,56,-1,4809,13,138,-1,5061,57,53305,53922,988562,Africa,198,17653,19
94,CAR,4389,16,53,-1,1288,23,3048,2,908,11,27864,5765,4832929,Africa,1101,91187,173
95,Hungary,4293,14,595,-1,3220,64,478,4,444,62,302749,31343,9659186,Europe,2250,16234,32
96,Croatia,4137,98,120,-1,2825,96,1192,7,1008,29,100851,24574,4104021,Europe,992,34200,41
97,Greece,3964,25,194,1,1374,-1,2396,10,380,19,402672,38642,10420580,Europe,2629,53714,26
98,Albania,3906,55,107,3,2214,77,1585,9,1357,37,30551,10617,2877650,Europe,737,26894,94
99,Paraguay,3457,115,28,1,1481,102,1948,11,484,4,100315,14057,7136064,South America,2064,254859,71
100,Thailand,3239,3,58,-1,3096,1,85,1,46,0.8,603657,8647,69807873,Asia,21552,1203584,116
101,Nicaragua,3147,-1,99,-1,2282,-1,766,-1,475,15,-1,-1,6627742,North America,2106,66947,
102,Somalia,3106,-1,93,-1,1444,-1,1569,2,195,6,-1,-1,15907473,Africa,5122,171048,
103,Equatorial Guinea,3071,-1,51,-1,842,-1,2178,-1,2187,36,16000,11393,1404343,Africa,457,27536,88
104,Maldives,2913,14,15,-1,2340,1,558,12,5385,28,65799,121647,540901,Asia,186,36060,8
105,Zambia,2810,190,109,24,1450,9,1251,1,153,6,67944,3693,18400473,Africa,6548,168812,271
106,Malawi,2805,93,55,4,1107,34,1643,4,147,3,22296,1165,19146382,Africa,6826,348116,859
107,Mayotte,2782,4,37,-1,2591,10,154,3,10189,136,13000,47612,273040,Africa,98,7379,21
108,Lebanon,2700,101,40,-1,1485,-1,1175,12,396,6,201186,29482,6823965,Asia,2527,170599,34
109,Sri Lanka,2697,10,11,-1,2012,5,674,1,126,0.5,132796,6200,21417223,Asia,7941,1947020,161
110,Congo,2633,275,49,1,626,37,1958,-1,477,9,-1,-1,5522690,Africa,2097,112708,
111,Mali,2467,27,121,-1,1791,14,555,-1,122,6,19226,949,20269297,Africa,8216,167515,1
112,Cuba,2444,4,87,-1,2300,15,57,1,216,8,220739,19489,11326294,North America,4634,130187,51
113,South Sudan,2191,20,43,2,1175,-1,973,-1,196,4,12044,1075,11199044,Africa,5111,260443,930
114,Estonia,2020,4,69,-1,1910,6,41,1,1523,52,113997,85933,1326576,Europe,657,19226,12
115,Slovakia,1965,14,28,-1,1523,9,414,2,360,5,237634,43525,5459764,Europe,2779,194992,23
116,Montenegro,1965,-1,26,-1,357,-1,1582,7,3129,41,28219,44930,628070,Europe,320,24157,22
117,Cabo Verde,1939,45,19,-1,902,-1,1018,-1,3486,34,41634,74850,556234,Africa,287,29275,13
118,Guinea-Bissau,1927,25,26,-1,773,-1,1128,5,978,13,1500,762,1969601,Africa,1022,75754,1
119,Slovenia,1916,19,111,-1,1522,-1,283,1,922,53,120397,57912,2078951,Europe,1085,18729,17
120,Iceland,1916,2,10,-1,1895,3,11,-1,5613,29,106883,313129,341339,Europe,178,34134,3
121,Lithuania,1908,6,79,-1,1595,2,234,6,701,29,476121,175026,2720284,Europe,1426,34434,6
122,Hong Kong,1714,58,11,1,1264,10,439,8,229,1,442256,58971,7499556,Asia,4375,681778,17
123,Libya,1704,52,47,1,380,1,1277,-1,248,7,38273,5567,6874991,Africa,4035,146276,180
124,Sierra Leone,1688,10,65,1,1219,6,404,-1,211,8,-1,-1,7982844,Africa,4729,122813,
125,Eswatini,1619,67,21,-1,769,33,829,5,1395,18,17559,15128,1160659,Africa,717,55269,66
126,Benin,1602,139,31,3,782,225,789,1,132,3,72832,6002,12133695,Africa,7574,391410,167
127,Yemen,1576,24,440,2,695,-1,441,-1,53,15,120,4,29849119,Asia,18940,67839,248
128,New Zealand,1549,1,22,-1,1506,7,21,-1,310,4,438720,87707,5002100,Australia/Oceania,3229,227368,11
129,Rwanda,1485,12,4,-1,811,41,670,-1,115,0.3,203790,15721,12963069,Africa,8729,3240767,64
130,Zimbabwe,1420,58,24,1,438,13,958,-1,95,2,99701,6704,14871384,Africa,10473,619641,149
131,Mozambique,1402,19,9,-1,397,22,996,-1,45,0.3,42551,1360,31283524,Africa,22313,3475947,735
132,Tunisia,1336,9,50,-1,1095,2,191,-1,113,4,82418,6971,11823709,Africa,8850,236474,143
133,Jordan,1209,3,10,-1,1021,2,178,3,118,1,500062,48990,10207331,Asia,8443,1020733,20
134,Latvia,1185,6,31,-1,1022,-1,132,-1,629,16,177885,94362,1885125,Europe,1591,60810,11
135,Niger,1102,-1,69,-1,1013,20,20,-1,45,3,7007,289,24230849,Africa,21988,351172,3
136,Liberia,1085,15,69,1,496,10,520,-1,214,14,-1,-1,5061779,Africa,4665,73359,
137,Namibia,1078,46,2,-1,32,1,1044,1,424,0.8,16838,6622,2542621,Africa,2359,1271311,151
138,Uganda,1056,5,-1,-1,1023,9,33,-1,23,-1,238709,5214,45784568,Africa,43357,-1,192
139,Burkina Faso,1045,7,53,-1,887,5,105,-1,50,3,-1,-1,20921842,Africa,20021,394752,
140,Cyprus,1033,2,19,-1,845,-1,169,-1,855,16,179676,148771,1207735,Asia,1169,63565,7
141,Uruguay,1026,-1,32,-1,916,-1,78,3,295,9,84289,24261,3474267,South America,3386,108571,41
142,Georgia,1010,4,15,-1,885,2,110,5,253,4,164285,41187,3988806,Asia,3949,265920,24
143,Suriname,919,15,19,1,582,1,318,8,1566,32,1244,2120,586852,South America,639,30887,472
144,Chad,887,1,75,-1,800,1,12,-1,54,5,-1,-1,16440812,Africa,18535,219211,
145,Andorra,880,3,52,-1,803,-1,25,-1,11388,673,3750,48530,77271,Europe,88,1486,21
146,Togo,766,17,15,-1,546,3,205,2,92,2,37387,4512,8285420,Africa,10816,552361,222
147,Jamaica,765,2,10,-1,647,-1,108,-1,258,3,29443,9941,2961738,North America,3872,296174,101
148,Sao Tome and Principe,741,1,14,-1,325,-1,402,-1,3379,64,2068,9430,219310,Africa,296,15665,106
149,Diamond Princess,712,-1,13,-1,651,-1,48,4,-1,-1,-1,-1,-1,-1,-1,-1,
150,San Marino,699,-1,42,-1,656,-1,1,-1,20599,1238,5729,168828,33934,Europe,49,808,6
151,Malta,674,-1,9,-1,662,1,3,-1,1526,20,111555,252618,441596,Europe,655,49066,4
152,Angola,638,31,29,1,199,75,410,6,19,0.9,10000,304,32897365,Africa,51563,1134392,3
153,Réunion,614,2,3,-1,472,-1,139,4,686,3,35419,39548,895586,Africa,1459,298529,25
154,Channel Islands,583,-1,47,-1,529,17,7,-1,3352,270,30721,176629,173930,Europe,298,3701,6
155,Botswana,522,-1,1,-1,48,-1,473,1,222,0.4,51379,21832,2353346,Africa,4508,2353346,46
156,Tanzania,509,-1,21,-1,183,-1,305,7,9,0.4,-1,-1,59788370,Africa,117462,2847065,
157,Syria,496,19,25,3,144,4,327,-1,28,1,-1,-1,17515137,Asia,35313,700605,
158,Taiwan,454,2,7,-1,440,-1,7,-1,19,0.3,79065,3319,23818733,Asia,52464,3402676,301
159,Vietnam,382,1,-1,-1,356,-1,26,1,4,-1,275000,2824,97375270,Asia,254909,-1,354
160,Mauritius,343,-1,10,-1,331,-1,2,-1,270,8,193561,152187,1271864,Africa,3708,127186,7
161,Myanmar,339,-1,6,-1,271,1,62,-1,6,0.1,99302,1825,54425495,Asia,160547,9070916,548
162,Isle of Man,336,-1,24,-1,312,-1,0,-1,3950,282,7430,87357,85053,Europe,253,3544,11
163,Comoros,328,-1,7,-1,311,-1,10,-1,377,8,-1,-1,870261,Africa,2653,124323,
164,Guyana,315,-1,19,-1,156,-1,140,5,400,24,3483,4427,786719,South America,2498,41406,226
165,Lesotho,311,55,6,3,69,21,236,-1,145,3,6033,2815,2142969,Africa,6891,357162,355
166,Burundi,310,7,1,-1,207,-1,102,-1,26,0.08,6697,563,11901808,Africa,38393,11901808,1
167,Mongolia,262,1,-1,-1,211,2,51,1,80,-1,28935,8821,3280313,Asia,12520,-1,113
168,Martinique,255,-1,15,-1,98,-1,142,5,680,40,-1,-1,375251,North America,1472,25017,
169,Eritrea,251,-1,-1,-1,155,6,96,-1,71,-1,-1,-1,3548358,Africa,14137,-1,
170,Cayman Islands,203,-1,1,-1,200,-1,2,-1,3087,15,27323,415540,65753,North America,324,65753,2
171,Guadeloupe,195,5,14,-1,172,15,9,4,487,35,13571,33917,400127,North America,2052,28581,29
172,Faeroe Islands,188,-1,-1,-1,188,-1,0,-1,3847,-1,27062,553744,48871,Europe,260,-1,2
173,Gibraltar,180,-1,-1,-1,180,-1,0,-1,5343,-1,17449,517913,33691,Europe,187,-1,2
174,Cambodia,171,5,-1,-1,133,-1,38,1,10,-1,49741,2974,16728096,Asia,97825,-1,336
175,Bermuda,152,-1,9,-1,137,-1,6,1,2441,145,15114,242729,62267,North America,410,6919,4
176,Brunei,141,-1,3,-1,138,-1,0,-1,322,7,34797,79508,437653,Asia,3104,145884,13
177,Trinidad and Tobago,136,3,8,-1,124,-1,4,-1,97,6,5983,4275,1399691,North America,10292,174961,234
178,Bahamas,124,-1,11,-1,91,-1,22,1,315,28,2567,6525,393400,North America,3173,35764,153
179,Aruba,111,3,3,-1,100,-1,8,-1,1039,28,4419,41382,106786,North America,962,35595,24
180,Monaco,109,-1,4,-1,98,-1,7,-1,2777,102,38209,973379,39254,Europe,360,9814,1
181,Seychelles,108,-1,-1,-1,27,-1,81,-1,1098,-1,-1,-1,98373,Africa,911,-1,
182,Barbados,104,-1,7,-1,91,1,6,-1,362,24,9270,32256,287391,North America,2763,41056,31
183,Bhutan,86,2,-1,-1,78,-1,8,-1,111,-1,39633,51341,771955,Asia,8976,-1,19
184,Liechtenstein,85,1,1,-1,81,-1,3,-1,2229,26,900,23602,38133,Europe,449,38133,42
185,Sint Maarten,79,1,15,-1,63,-1,1,-1,1842,350,523,12192,42896,North America,543,2860,82
186,Gambia,78,-1,3,-1,34,-1,41,-1,32,1,3573,1477,2418843,Africa,31011,806281,677
187,Antigua and Barbuda,74,-1,3,-1,57,-1,14,1,755,31,901,9197,97963,North America,1324,32654,109
188,Turks and Caicos,74,2,2,-1,12,-1,60,4,1910,52,946,24420,38738,North America,523,19369,41
189,French Polynesia,62,-1,-1,-1,60,-1,2,-1,221,-1,4649,16546,280979,Australia/Oceania,4532,-1,60
190,Macao,46,-1,-1,-1,45,-1,1,-1,71,-1,4071,6266,649685,Asia,14124,-1,160
191,Saint Martin,43,-1,3,-1,37,-1,3,1,1111,78,851,21995,38691,North America,900,12897,45
192,Belize,40,-1,2,-1,22,-1,16,-1,101,5,2786,7002,397897,North America,9947,198949,143
193,St. Vincent Grenadines,35,-1,-1,-1,29,-1,6,-1,315,-1,1268,11428,110956,North America,3170,-1,88
194,Curaçao,26,-1,1,-1,24,-1,1,-1,158,6,1080,6580,164123,North America,6312,164123,152
195,Fiji,26,-1,-1,-1,18,-1,8,-1,29,-1,4000,4461,896723,Australia/Oceania,34489,-1,224
196,Timor-Leste,24,-1,-1,-1,24,-1,0,-1,18,-1,1568,1188,1319369,Asia,54974,-1,841
197,Grenada,23,-1,-1,-1,23,-1,0,-1,204,-1,5465,48558,112546,North America,4893,-1,21
198,Saint Lucia,23,-1,-1,-1,19,-1,4,-1,125,-1,2134,11619,183664,North America,7985,-1,86
199,New Caledonia,22,-1,-1,-1,21,-1,1,-1,77,-1,9424,32996,285612,Australia/Oceania,12982,-1,30
200,Laos,19,-1,-1,-1,19,-1,0,-1,3,-1,22355,3071,7279690,Asia,383142,-1,326
201,Dominica,18,-1,-1,-1,18,-1,0,-1,250,-1,851,11820,71994,North America,4000,-1,85
202,Saint Kitts and Nevis,17,-1,-1,-1,15,-1,2,-1,319,-1,713,13398,53215,North America,3130,-1,75
203,Papua New Guinea,15,4,-1,-1,8,-1,7,-1,2,-1,7147,798,8953270,Australia/Oceania,596885,-1,1
204,Falkland Islands,13,-1,-1,-1,13,-1,0,-1,3732,-1,1660,476601,3483,South America,268,-1,2
205,Greenland,13,-1,-1,-1,13,-1,0,-1,229,-1,5164,90957,56774,North America,4367,-1,11
206,Montserrat,12,-1,1,-1,10,-1,1,-1,2404,200,61,12220,4992,North America,416,4992,82
207,Vatican City,12,-1,-1,-1,12,-1,0,-1,14981,-1,-1,-1,801,Europe,67,-1,
208,Western Sahara,10,-1,1,-1,8,-1,1,-1,17,2,-1,-1,597837,Africa,59784,597837,
209,Caribbean Netherlands,10,1,-1,-1,7,-1,3,-1,381,-1,424,16163,26233,North America,2623,-1,62
210,MS Zaandam,9,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,
211,British Virgin Islands,8,-1,1,-1,7,-1,0,-1,265,33,439,14517,30240,North America,3780,30240,69
212,St. Barth,6,-1,-1,-1,6,-1,0,-1,607,-1,507,51326,9878,North America,1646,-1,19
213,Saint Pierre Miquelon,4,2,-1,-1,1,-1,3,-1,690,-1,-1,-1,5793,North America,1448,-1,
214,Anguilla,3,-1,-1,-1,3,-1,0,-1,200,-1,380,25318,15009,North America,5003,-1,39
215,China,83622,10,4634,-1,78737,18,251,3,58,3,90410000,62814,1439323776,Asia,17212,310601,16
