index,Country,Tot cases,New cases,Tot Deaths,New Deaths,Total Recovered,New Recov,Active Cases,Serious,Tot C par million,Deaths par million,Total Test,Tot T par million,population,Continent,col1,col2,col3
159,Mongolia,194,-1,-1,-1,89,2,105,15,59,-1,17038,5202,3275116,Asia,16882,-1,192
160,Faeroe Islands,187,-1,-1,-1,187,-1,0,-1,3828,-1,10607,217121,48853,Europe,261,-1,5
161,Cayman Islands,180,-1,1,-1,107,-1,72,-1,2741,15,16072,244713,65677,North America,365,65677,4
162,Gibraltar,176,-1,-1,-1,171,2,5,-1,5224,-1,9509,282233,33692,Europe,191,-1,4
163,Guadeloupe,164,-1,14,-1,144,-1,6,1,410,35,4975,12434,400120,North America,2440,28580,80
164,Syria,164,12,6,-1,68,-1,90,-1,9,0.3,-1,-1,17473199,Asia,106544,2912200,
165,Comoros,162,-1,2,-1,97,-1,63,-1,187,2,-1,-1,868435,Africa,5361,434218,
166,Guyana,158,2,12,-1,92,-1,54,1,201,15,1920,2442,786346,South America,4977,65529,410
167,Suriname,144,-1,2,-1,9,-1,133,2,246,3,1165,1987,586336,South America,4072,293168,503
168,Bermuda,141,-1,9,-1,125,-1,7,2,2264,144,8359,134197,62289,North America,442,6921,7
169,Brunei,141,-1,2,-1,138,-1,1,1,322,5,23708,54222,437242,Asia,3101,218621,18
170,Cambodia,126,-1,-1,-1,125,-1,1,1,8,-1,24928,1492,16705332,Asia,132582,-1,670
171,Angola,118,5,5,1,41,1,72,1,4,0.2,10000,305,32796332,Africa,277935,6559266,3
172,Trinidad and Tobago,117,-1,8,-1,109,-1,0,-1,84,6,3481,2488,1399246,North America,11959,174906,402
173,Bahamas,103,-1,11,-1,67,-1,25,1,262,28,2237,5692,393031,North America,3816,35730,176
174,Aruba,101,-1,3,-1,98,-1,0,-1,946,28,2186,20479,106742,North America,1057,35581,49
175,Monaco,99,-1,4,-1,93,-1,2,-1,2524,102,16200,412981,39227,Europe,396,9807,2
176,Barbados,96,-1,7,-1,83,-1,6,1,334,24,6005,20897,287357,North America,2993,41051,48
177,Burundi,85,2,1,-1,45,-1,39,-1,7,0.08,382,32,11866823,Africa,139610,11866823,31
178,Liechtenstein,82,-1,1,-1,55,-1,26,-1,2151,26,900,23608,38122,Europe,465,38122,42
179,Sint Maarten,77,-1,15,-1,61,-1,1,1,1797,350,471,10992,42848,North America,556,2857,91
180,Bhutan,62,3,-1,-1,18,-1,44,-1,80,-1,20400,26455,771120,Asia,12437,-1,38
181,French Polynesia,60,-1,-1,-1,60,-1,0,-1,214,-1,4262,15177,280819,Australia/Oceania,4680,-1,66
182,Botswana,48,-1,1,-1,24,-1,23,1,20,0.4,26238,11171,2348667,Africa,48931,2348667,90
183,Macao,45,-1,-1,-1,45,-1,0,-1,69,-1,-1,-1,648814,Asia,14418,-1,
184,Saint Martin,41,-1,3,-1,33,-1,5,1,1061,78,614,15896,38626,North America,942,12875,63
185,Eritrea,41,-1,-1,-1,39,-1,2,-1,12,-1,-1,-1,3543529,Africa,86428,-1,
